YearMonth,GPR,GPRC_KOR,GSCPI,UP_수산화리튬,UP_탄산리튬,UP_흑연_기타,UP_흑연_인상,UP_희토류화합물,HHI_수산화리튬,HHI_탄산리튬,HHI_흑연_기타,HHI_흑연_인상,HHI_희토류화합물,VOL_수산화리튬,VOL_탄산리튬,VOL_흑연_기타,VOL_흑연_인상,VOL_희토류화합물,VOL_CHG_수산화리튬,VOL_CHG_탄산리튬,VOL_CHG_흑연_기타,VOL_CHG_흑연_인상,VOL_CHG_희토류화합물,Bat_Export_UnitPrice,Bat_Import_UnitPrice,PPI_리튬이온,Energy_Index,Metals_Minerals_Index,EV_Export_UnitPrice,EV_Import_Unit_Price,LOG_UP_흑연_인상,LOG_UP_흑연_기타,LOG_UP_탄산리튬,LOG_UP_희토류화합물,LOG_UP_수산화리튬,LOG_Bat_Export_UnitPrice,LOG_PPI_리튬이온,DIFF_LOG_UP_흑연_인상,DIFF_LOG_UP_흑연_기타,DIFF_LOG_UP_탄산리튬,DIFF_LOG_UP_희토류화합물,DIFF_LOG_UP_수산화리튬,DIFF_LOG_Bat_Export_UnitPrice,DIFF_LOG_PPI_리튬이온,D_graphite_shock,D_ukraine,D_covid
2015-11-01,150.72,0.11,-0.649717955,73.33333333,5.606296273,2.222465035,1.192716033,174.5070423,9132.231405,9215.803282,9085.768098,5948.035707,5081.677601,0.6,1607.3,457.6,1488.2,7.1,-62.5,23.85759421,4.95412844,-2.878026496,7.575757576,35.74343964,51.64505007,102.02,55.87089747,57.83254253,,,0.1762330871213412,0.7986169559987043,1.723890300614764,5.161965097848216,4.295015257638798,3.576366745727199,4.625168872494781,-0.1495091758184875,0.208670929197525,-0.4064981581271725,0.6579555053292134,-2.11844369952856,0.4174669130061463,-0.2130159846027828,0,0,0
2015-12-01,148.24,0.11,-0.609495466,83.0,6.25104184,2.427542596,1.167411058,63.22580645,9415.73523,8747.487289,9252.493817,5812.946861,6777.326577,2.0,1199.8,569.3,1298.6,9.3,233.3333333,-25.35307659,24.40996503,-12.74022309,30.98591549,34.64553387,47.15107914,102.02,48.30035031,56.31368038,,,0.1547885260743685,0.8868794683002461,1.8327481442563425,4.146712547713906,4.418840607796598,3.545168824687849,4.625168872494781,-0.4370838935306443,0.4402334809586499,-0.4046958056333163,0.493655332753427,-1.994618349370759,0.2882036887681067,-0.2212205115347503,0,0,0
2016-01-01,118.21,0.48,-0.804878311,88.63636364,6.061811506,2.526974536,1.263692419,79.74358974,9697.04142,7757.19856,8551.326864,5682.028786,5509.765201,2.2,1307.2,463.4,1378.5,3.9,10.0,8.951491915,-18.60179167,6.152779917,-58.06451613,34.17337985,50.54266896,102.02,40.85613577,55.21308139,,,0.2340379267140961,0.9270227515844116,1.8020086837938745,4.378816358998617,4.484542198240503,3.531446974024649,4.625168872494781,0.0041065067939231,0.1144501257503537,0.1334818550061609,-0.5793009008468717,-0.3276421571319146,-0.1199772758874835,0.0467534238155087,0,0,0
2016-02-01,103.75,0.36,-0.758825123,40.0,5.983479608,2.485406376,1.047008547,156.1702128,10000.0,8259.259452,8390.239006,7441.749989,3842.741427,0.1,1743.3,445.4,982.8,4.7,-95.45454545,33.36138311,-3.884333189,-28.70511425,20.51282051,33.66622429,57.2119364,105.9,42.84032597,57.68103066,,,0.0459370951788621,0.9104361777682964,1.789002272986853,5.050946520116487,3.688879454113936,3.5164950881858306,4.662495252607361,-0.4083471417586194,-0.1165132850404824,0.1234905455441957,0.6103983138397906,0.8353984063819215,-0.132862661081369,0.0817202234539911,0,0,0
2016-03-01,109.72,0.43,-0.663559745,90.5,6.375654381,2.373235755,1.338738894,29.38461538,9462.775862,8342.773543,8137.383803,5278.506616,4412.312041,2.0,1891.1,382.6,1159.3,19.5,1900.0,8.478173579,-14.09968568,17.95889296,314.893617,34.59971163,59.76872247,105.58,48.74117217,61.19185776,,,0.2917280469470918,0.8642543214442597,1.8524867337765445,3.3804712509879704,4.505349850705881,3.543845347635884,4.65946895939547,-0.3743973516121543,0.1310584989240781,0.1604875771385439,-1.5628704071026465,2.078778777930844,-0.0753950015844084,0.0657642515166569,0,0,0
2016-04-01,85.22,0.26,-0.281078855,98.42105263,7.102244998,2.266843677,1.251078516,116.8518519,9893.620063,6703.960871,8212.733848,5467.277345,4595.954903,1.9,1639.2,301.3,1043.1,5.4,-5.0,-13.32028978,-21.24934658,-10.02328992,-72.30769231,34.48383733,60.60214259,101.96,52.27638247,61.99894561,,,0.2240059921052132,0.8183884132589854,1.9604109309689728,4.760906909383029,4.589254730666149,3.540490731076374,4.6245805795079145,-0.2243593175542534,-0.1577381102339154,0.2697257418152505,-0.5862006213344397,1.8502423041672893,-0.0655120901092702,0.0527603732013775,0,0,0
2016-05-01,88.33,0.25,-0.716856765,40.0,7.176904177,2.45213302,1.395649151,51.22699387,6250.0,9101.305859,7935.072246,4934.522106,4523.604288,1.9,1628.0,297.7,1006.7,16.3,0.0,-0.683260127,-1.194822436,-3.489598313,201.8518519,34.11717302,59.41004102,104.09,57.6539307,59.97948963,,,0.333359648254319,0.8969582661946788,1.9708681169584976,3.936266617135145,3.688879454113936,3.529800865146344,4.645255909527377,0.0543621772717145,0.0556232436711364,0.2975872923291385,-0.9296967413399684,1.1330210684449755,-0.05520985921033,0.0734357032208397,0,0,0
2016-06-01,90.17,0.17,-0.292323322,23.75,7.396424134,2.593203563,1.48232395,43.24742268,9002.770083,9064.760973,8088.851336,3810.079408,5264.86637,0.8,1851.3,303.1,1055.1,19.4,-57.89473684,13.71621622,1.813906617,4.807787822,19.01840491,33.67359499,59.40609952,104.0,60.23135721,60.25668068,,,0.3936110927302279,0.952894008295856,2.0009966582840977,3.766937640388389,3.1675825304806504,3.516713998783104,4.6443908991413725,0.0702127583359198,0.0716945964186853,0.2807553537349587,-0.6108666094268016,0.8723056307952852,-0.0712259207742813,0.0538268655426437,0,0,0
2016-07-01,114.61,0.27,-0.175316145,134.0,7.206314495,2.528658125,1.663230986,172.6,8618.846068,8948.993644,6958.897778,3447.533264,5438.612509,1.0,1463.3,296.6,921.7,5.0,25.0,-20.95824556,-2.144506763,-12.64335134,-74.22680412,33.96790196,56.55861565,101.65,57.27880424,63.49255155,,,0.5087620877392537,0.9276887766598578,1.974957654865087,5.150976778649327,4.897839799950911,3.5254160187108567,4.621535540074356,0.2058568141934503,-0.0370814600865071,0.2678768906952768,0.8195511572553942,2.551064895822748,-0.0461113459697819,0.0309715064756268,0,0,0
2016-08-01,98.74,0.15,0.085352278,128.5714286,9.434659981,2.475133009,1.148675843,75.49019608,8942.320988,8359.331606,8559.297755,5541.378628,4845.688799,3.5,1595.5,432.3,1242.3,15.3,250.0,9.034374359,45.75185435,34.78355213,206.0,34.65483126,54.29066543,101.65,58.41562604,63.78019706,,,0.1386098380882492,0.9062941355867582,2.244390140121313,4.324002794578283,4.85648461449122,3.545437146219441,4.621535540074356,-0.2402389632825244,-0.0280992802826808,0.5366159553047882,-0.5889940297489282,2.2948331166882263,-0.0347282283775944,0.0309715064756268,0,0,0
2016-09-01,104.55,0.44,-0.296494268,96.78571429,9.747327502,2.513192612,1.35177214,81.42857143,0.0,9386.16967,8761.130362,4296.834262,5315.918668,0.0,1955.1,454.8,1091.9,12.6,-100.0,22.53838922,5.204718945,-12.10657651,-17.64705882,34.35627571,40.73414905,101.65,59.08669512,62.82845414,,,0.30141642791411,0.9215539018638366,2.2769931450778635,4.399726211790826,4.572499403742823,3.5367847009620093,4.621535540074356,0.0682538946379268,0.0478670156475338,0.5413672049459464,0.4552566133395239,-0.1279809620495937,-0.0348961423735509,-0.0348979398512776,0,0,0
2016-10-01,85.75,0.11,-0.061473519,65.0,8.813010237,2.328836854,1.625153124,131.4473684,5739.64497,7746.143592,8034.124638,3793.310494,5792.990187,0.2,1543.4,392.9,734.7,7.6,inf,-21.05774641,-13.61037819,-32.71361846,-39.68253968,34.40165297,42.66065021,101.65,64.39411965,64.13285632,,,0.4856020414961648,0.8453689386418176,2.176229065696333,4.878606531196108,4.174387269895637,3.538104614678407,4.621535540074356,0.3080559491031894,-0.0191455237047528,0.4319698477581533,-0.0477684194362542,-0.2828627860158326,-0.0436726763232253,-0.0036333324204251,0,0,0
